headshot,name,accountAge,first-indexed,last-indexed,UserId,game stats.highest-indexed.worth,game stats.highest-indexed.Heart,game stats.unique-indexed,game stats.total-index-worth,game stats.upgrades,game stats.best-drop,game stats.best-drop-worth,game stats.cases,game stats.highest-stars,game stats.highest-indexed.Heroic Helmet (Cyberpunk),game stats.highest-indexed.Fresh Socks (Billie Jean),game stats.highest-indexed.Party Sparkler,game stats.highest-indexed.Lush Bouquet,game stats.highest-indexed.Lol Pop,game stats.highest-indexed.Diamond,game stats.highest-indexed.Bunny Muffin (Gold),game stats.highest-indexed.Desk Calendar,game stats.highest-indexed.Gem Signet (Old Bronze),game stats.highest-indexed.Ring,game stats.highest-indexed.Lol Pop (Gold Star),game stats.highest-indexed.None,game stats.highest-indexed.Jelly Bunny,game stats.highest-indexed.Astral Shard (Crystal Punk),game stats.highest-indexed.Artisan Brick (Gold Block),game stats.highest-indexed.Evil Eye (8 Ball),game stats.highest-indexed.Snake Box,game stats.highest-indexed.Cupid Charm (Crystal Clear),game stats.highest-indexed.Mighty Arm (Body Builder),game stats.highest-indexed.Evil Eye,game stats.highest-indexed.Genie Lamp (Lava Lamp),game stats.highest-indexed.Precious Peach (Yin Yang),game stats.highest-indexed.Gem Signet (Death Star),game stats.highest-indexed.Eternal Candle (Bubble Bath),game stats.highest-indexed.Toy Bear (Fazbear),game stats.highest-indexed.Lunar Snake,game stats.highest-indexed.Toy Bear (Dark Knight),game stats.highest-indexed.Durov’s Cap (Tron),game stats.highest-indexed.Bonded Ring (Cat Bed),game stats.highest-indexed.Gem Signet (Amethyst),game stats.highest-indexed.Low Rider,game stats.highest-indexed.Low Rider (Neon Nitro),game stats.highest-indexed.Crystal Ball (Druid Circle),game stats.highest-indexed.Artisan Brick (USBrick),game stats.highest-indexed.Sakura Flower,game stats.highest-indexed.Jack in the box (Aliens),game stats.highest-indexed.Electric Skull (Terminator),game stats.highest-indexed.Hanging Star (This Is Fine),game stats.highest-indexed.Ion Gem (Prismatic),game stats.highest-indexed.Artisan Brick (Gold Bar),game stats.highest-indexed.Resistance Dog,game stats.highest-indexed.Spy Agaric,game stats.highest-indexed.Clover Pin (Corrupted),game stats.highest-indexed.Mighty Arm (Gladiator),game stats.highest-indexed.Diamond Ring (Black Hole),game stats.highest-indexed.Rose,game stats.highest-indexed.Love Potion (Banana),game stats.highest-indexed.Artisan Brick (Bomb Planted),game stats.highest-indexed.Astral Shard (Bogartite),game stats.highest-indexed.Heart Locket (Shield of Sun),game stats.highest-indexed.Flying Broom,game stats.highest-indexed.Holiday Drink,game stats.highest-indexed.Precious Peach (Angelic),game stats.highest-indexed.Hex Pox,game stats.highest-indexed.Heroic Helmet (Frozen Aegis),game stats.highest-indexed.Mad Pumpkin (Daredevil),game stats.highest-indexed.Durov’s Cap (RGB Glitch),game stats.highest-indexed.Love Candle (Golden Glow),game stats.highest-indexed.Heroic Helmet,game stats.highest-indexed.Light Sword,game stats.highest-indexed.Loot Bag (Conductor),game stats.highest-indexed.Mini Oscar (Fiery-Hot),game stats.highest-indexed.Durov’s Cap (Sunrise),game stats.highest-indexed.Gem Signet (8 Bit Diamond),game stats.highest-indexed.Hanging Star,game stats.highest-indexed.Rocket,game stats.highest-indexed.Loot Bag (Crypto Byte),game stats.highest-indexed.Durov’s Cap (Honey Bee),game stats.highest-indexed.Pet Snake,game stats.highest-indexed.Perfume Bottle,game stats.highest-indexed.Plush Pepe (Amalgam),game stats.highest-indexed.Artisan Brick (Fight Club),game stats.highest-indexed.Mighty Arm (Crystal Fist),game stats.highest-indexed.Nail Bracelet (Interstellar),game stats.highest-indexed.Snoop Dogg,game stats.highest-indexed.Durov’s Cap (Falcon),game stats.highest-indexed.Gift,game stats.highest-indexed.Valentine Box,game stats.highest-indexed.Star Notepad,game stats.highest-indexed.Genie Lamp (Cat Spirit),game stats.highest-indexed.Cupid Charm (Dryad Heart),game stats.highest-indexed.Nail Bracelet (Cat Person),game stats.highest-indexed.Hanging Star (Black Hole),game stats.highest-indexed.Ionic Dryer,game stats.highest-indexed.Jolly Chimp,game stats.highest-indexed.Flowers,game stats.highest-indexed.Astral Shard (Nectarite),game stats.highest-indexed.Scared Cat (Obelisk),game stats.highest-indexed.Hypno Lollipop,game stats.highest-indexed.Easter Egg (Creeper),game stats.highest-indexed.Durov’s Cap (Shadow),game stats.highest-indexed.Neko Helmet,game stats.highest-indexed.Jester Hat,game stats.highest-indexed.Artisan Brick (Cash Roll),game stats.highest-indexed.Mad Pumpkin (Frostbite),game stats.highest-indexed.Gem Signet,game stats.highest-indexed.Mad Pumpkin,game stats.highest-indexed.Xmax Stocking,game stats.highest-indexed.Heart Locket (Delegram),game stats.highest-indexed.Bonded Ring (Duckling),game stats.highest-indexed.Swicc Watch,game stats.highest-indexed.Witch Hat,game stats.highest-indexed.Astral Shard (Eve's Apple),game stats.highest-indexed.Tama Gadget,game stats.highest-indexed.Love Potion (Ice Queen),game stats.highest-indexed.Sakura Flower (Sunflower),game stats.highest-indexed.Cupid Charm,game stats.highest-indexed.Kissed Frog (Lava Leap),game stats.highest-indexed.Plush Pepe (Poison Dart),game stats.highest-indexed.Heart Locket (Neptune),game stats.highest-indexed.Precious Peach (Bubbling Blue),game stats.highest-indexed.Berry Box,game stats.highest-indexed.Cupid Charm (Pepe Love),game stats.highest-indexed.Mighty Arm,game stats.highest-indexed.Loot Bag (City Life),game stats.highest-indexed.Toy Bear,game stats.highest-indexed.Astral Shard,game stats.highest-indexed.Gem Signet (Elven Shade),game stats.highest-indexed.Bonded Ring (Rainbow),game stats.highest-indexed.Electric Skull (Half Alive),game stats.highest-indexed.Heart Locket (Synthwave),game stats.highest-indexed.Durov’s Cap (Sky High),game stats.highest-indexed.Magic Potion (Gold Medal),game stats.highest-indexed.Low Rider (Gold Rush),game stats.highest-indexed.Precious Peach (Rich Green),game stats.highest-indexed.Swicc Watch (Day Trader),game stats.highest-indexed.Ionic Dryer (Arc Reactor),game stats.highest-indexed.Gigner Cookie,game stats.highest-indexed.Precious Peach (Crypto Orange),game stats.highest-indexed.Sakura Flower (Flowey),game stats.highest-indexed.Jolly Chimp (Retro Cartoon),game stats.highest-indexed.Scared Cat (Cathulhu),game stats.highest-indexed.Nail Bracelet (Crypto Gem),game stats.highest-indexed.Swiss Watch (Memory Flash),game stats.highest-indexed.Record Player,game stats.highest-indexed.Bow Tie (Velvet Gold),game stats.highest-indexed.Scared Cat,game stats.highest-indexed.Durov’s Cap (Fun Time),game stats.highest-indexed.Heroic Helmet (Black Thorn),game stats.highest-indexed.Bow Tie (Dark Lord),game stats.highest-indexed.Gem Signet (Black Lotus),game stats.highest-indexed.Record Player (Dark Noir),game stats.highest-indexed.Signet Ring (Obsidian),game stats.highest-indexed.Heart Locket (Mecha Love),game stats.highest-indexed.Loot Bag (Pepe Bag),game stats.highest-indexed.Plush Pepe (Aqua Plush),game stats.highest-indexed.Durov’s Cap (Neon),game stats.highest-indexed.Nail Bracelet (Moon Cat),game stats.highest-indexed.Heart Locket (Trapped Heart)
rbxthumb://type=AvatarHeadShot&id=3378127982&w=420&h=420,Hawerow,1317,2025-10-15T15:15:44Z,2025-10-16T12:03:01Z,3378127982,15,4650.0,118,7581585,844,Precious Peach (Angelic),245050,8326,55049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=9040013318&w=420&h=420,gasadede0,80,2025-10-16T11:52:48Z,2025-10-16T11:52:48Z,9040013318,15,132.0,73,4438390,40,Durov’s Cap (RGB Glitch),1075025,1650,1373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=8676121541&w=420&h=420,PATRIOT023316,123,2025-10-15T14:46:05Z,2025-10-15T14:46:05Z,8676121541,15,65.0,25,83650,0,Mad Pumpkin (Frostbite),6025,169,7436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=3991328932&w=420&h=420,Fohlfdjxh,1090,2025-10-16T05:06:47Z,2025-10-16T05:06:47Z,3991328932,15,107.0,17,27705,30,Neko Helmet,5750,225,15694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=4401125469&w=420&h=420,Davud_don4,954,2025-10-15T20:21:32Z,2025-10-15T20:21:32Z,4401125469,650,,53,769505,8,Heroic Helmet,48625,609,42003,,,,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=8163193350&w=420&h=420,Fvt2847,215,2025-10-15T12:06:05Z,2025-10-17T08:03:10Z,8163193350,625,,142,58745830,136,Heart Locket (Cirque),1135075,23788,112933,,,,,,,,,,,4191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=9334909072&w=420&h=420,Kirilyakob24,50,2025-10-16T09:24:23Z,2025-10-16T09:24:23Z,9334909072,325,,38,832595,0,Gem Signet (8 Bit Diamond),105275,117,131047,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=8626632487&w=420&h=420,tyyyyy_cayr,131,2025-10-16T07:09:05Z,2025-10-16T07:09:05Z,8626632487,15,1400.0,138,30264075,157,Plush Pepe (Poison Dart),1205075,6758,4984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=9533957111&w=420&h=420,Vakter_235,27,2025-10-17T05:47:29Z,2025-10-17T06:50:18Z,9533957111,325,,67,1197710,0,Artisan Brick (Fight Club),112400,778,46708,,,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=5501962964&w=420&h=420,riderkojenej69,628,2025-10-16T05:58:23Z,2025-10-16T05:58:23Z,5501962964,300,,42,4238650,10,Heart Locket (Shield of Sun),623500,73,82675,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=9733911369&w=420&h=420,ryka227upd,0,2025-10-16T13:44:17Z,2025-10-16T13:44:17Z,9733911369,0,,0,0,0,Heart,15,0,3000,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=7686262314&w=420&h=420,lluoner7,309,2025-10-16T11:50:19Z,2025-10-16T11:50:19Z,7686262314,100,,74,868945,215,Ion Gem (Prismatic),56250,1499,102,,,,,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=8686848895&w=420&h=420,Nancy63253,122,2025-10-15T20:27:31Z,2025-10-15T20:40:41Z,8686848895,325,,62,3715915,31,Heart Locket (Neptune),888750,492,117269,,,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=9665728632&w=420&h=420,qswdfgjj,10,2025-10-16T09:39:03Z,2025-10-17T08:25:41Z,9665728632,15,812.0,32,444095,0,Genie Lamp (Cat Spirit),82050,1457,1731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=8207247715&w=420&h=420,Matvey_kek14880,206,2025-10-16T09:43:33Z,2025-10-17T07:43:09Z,8207247715,15,220.0,125,20914620,353,Plush Pepe (Amalgam),1625025,1915,1880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=7320285151&w=420&h=420,Yaroslav1972564,404,2025-10-17T04:32:23Z,2025-10-17T04:32:23Z,7320285151,100,,82,3121705,37,Mighty Arm (Crystal Fist),132175,2844,366272,,,,,,,,,,423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=9264604277&w=420&h=420,Lika_01600,56,2025-10-15T08:35:00Z,2025-10-15T10:04:50Z,9264604277,15,545.0,55,347405,52,Gem Signet,14775,1193,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=7216919324&w=420&h=420,Alexey8884,426,2025-10-16T06:16:24Z,2025-10-16T06:16:24Z,7216919324,15,35.0,29,92700,51,Scared Cat (Cathulhu),11725,99,282922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=9732145222&w=420&h=420,nhhhghvfdsdvv,0,2025-10-16T07:55:07Z,2025-10-16T07:55:07Z,9732145222,300,,22,1972875,28,Precious Peach (Crypto Orange),327300,19,28930,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=7510736147&w=420&h=420,Hoolpoik89,353,2025-10-15T12:25:49Z,2025-10-15T12:25:49Z,7510736147,15,1115.0,101,4433820,220,Artisan Brick (Cash Roll),102050,4546,2128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=9733000590&w=420&h=420,TIMOHA_PRIME7,0,2025-10-16T12:33:55Z,2025-10-16T12:33:55Z,9733000590,87550,,55,56353250,161,Plush Pepe (Aqua Plush),3625000,126,3097899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=2025896236&w=420&h=420,Nekitproui,1792,2025-10-16T15:17:07Z,2025-10-16T15:17:07Z,2025896236,0,,0,0,0,Heart,15,0,3000,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=5640457256&w=420&h=420,Ananas2ek,590,2025-10-17T04:22:55Z,2025-10-17T04:22:55Z,5640457256,15,112.0,19,22555,109,Easter Egg (Boiled Pepe),3025,183,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=8430572538&w=420&h=420,Chito_1378,160,2025-10-15T08:36:20Z,2025-10-15T10:28:30Z,8430572538,100,,126,6872715,275,Precious Peach (Bubbling Blue),202750,3097,39302,,,,,,,,,,328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=8577575007&w=420&h=420,farmaccgag123,139,2025-10-17T06:56:44Z,2025-10-17T06:57:12Z,8577575007,15,147.0,67,1991695,126,Durov’s Cap (Honey Bee),305750,479,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=2806356313&w=420&h=420,RIXRG46,1524,2025-10-16T05:09:55Z,2025-10-16T05:09:55Z,2806356313,300,,2,5000,0,Flying Broom,2300,10,280777,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=2546341905&w=420&h=420,ildartopchik,1629,2025-10-16T10:11:12Z,2025-10-16T10:11:12Z,2546341905,15,536.0,48,412565,67,Precious Peach (Bubbling Blue),202750,1027,1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=3054789799&w=420&h=420,RoBlOkS_956,1434,2025-10-16T12:51:08Z,2025-10-16T12:51:08Z,3054789799,15,34949.0,105,8332305,258,Heart Locket (Synthwave),450275,59131,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=9003138620&w=420&h=420,Crespy_Hunter,84,2025-10-16T09:28:03Z,2025-10-16T09:28:03Z,9003138620,625,,46,2740110,1,Mini Oscar (Fiery-Hot),87550,975,88110,,,,,,,,,,,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=9439835278&w=420&h=420,ayeffahi,38,2025-10-16T06:32:09Z,2025-10-16T06:42:48Z,9439835278,0,,60,12766650,124,Heart Locket (Neptune),888750,2473,1266,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=2418023115&w=420&h=420,udovsasa1,1686,2025-10-17T08:02:47Z,2025-10-17T08:02:47Z,2418023115,100,,105,4254845,218,Precious Peach (Yin Yang),162325,3496,25316,,,,,,476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=5689367940&w=420&h=420,bacontop089,575,2025-10-16T12:15:01Z,2025-10-16T12:15:01Z,5689367940,300,,8,5470,0,Flying Broom,2300,20,3000,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=8348432824&w=420&h=420,ebalo_off12344,177,2025-10-15T09:37:02Z,2025-10-15T09:37:02Z,8348432824,15,156.0,43,3572645,47,Durov’s Cap (Honey Bee),305750,282,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=3863662399&w=420&h=420,xyaskas14x,1138,2025-10-16T13:07:43Z,2025-10-16T13:07:43Z,3863662399,15,39.0,6,2910,3,Lol Pop,325,66,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=5704998984&w=420&h=420,myk_mak2,571,2025-10-16T15:11:15Z,2025-10-16T15:11:15Z,5704998984,300,,31,47200,21,Mad Pumpkin (Frostbite),6025,59,139,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=9216655031&w=420&h=420,Face_Revea8,62,2025-10-16T16:15:29Z,2025-10-16T16:15:29Z,9216655031,100,,119,7094540,336,Plush Pepe (Hue Jester),1337250,2354,4978,,,,,,349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=9382078432&w=420&h=420,DOZA_7799,46,2025-10-17T04:51:51Z,2025-10-17T05:26:22Z,9382078432,15,476.0,50,1109805,0,Bonded Ring (Pixel Loot),19250,1744,7789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=9708325554&w=420&h=420,alalalalalalal67896,5,2025-10-17T07:28:13Z,2025-10-17T07:28:13Z,9708325554,100,,106,6798075,256,Durov’s Cap (Honey Bee),305750,406,19027,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbxthumb://type=AvatarHeadShot&id=4126145034&w=420&h=420,BebraMebra20,1041,2025-10-16T08:26:56Z,2025-10-16T08:26:56Z,4126145034,15,878.0,120,8470770,1451,Precious Peach (Angelic),245050,2115,215305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
